Observation id,3739x3784,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,,,,,,,
,,,,,,,,
Observation date,2021-01-20 15:43:05,,,,,,,
,,,,,,,,
Description,14_39_47 same sex cagemates,,,,,,,
,,,,,,,,
Time offset (s),0.000,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
1121.833,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1121.867,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1123.200,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1123.233,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1124.333,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1124.367,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1125.333,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1125.367,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1127.533,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1127.567,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1128.467,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1128.500,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1138.900,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1138.933,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1139.833,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1139.867,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1141.100,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1141.133,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1144.767,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1144.800,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1145.500,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1145.533,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,START
1146.800,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,one sided interaction,,,STOP
1146.833,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1151.167,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1151.200,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1154.900,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1154.933,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1156.433,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1156.467,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1159.867,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1159.900,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,passive interaction,,,START
1162.367,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,passive interaction,,,STOP
1162.400,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1164.667,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1164.700,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,START
1168.000,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,active interaction,,,STOP
1168.033,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
1171.600,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,STOP
1171.633,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,passive interaction,,,START
1173.600,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,passive interaction,,,STOP
1173.633,/Users/Anna/Desktop/Video2020-12-01T14_39_47.avi,3726.370,30.0,,nonsocial,,,START
